Region, stat_length, stat_line_length, stat_line_avg_phones, stat_word_phones, stat_word_avg_chars, tonality_end_rhyme_mean, tonality_end_rhyme_stdev, tonality_repeat_rhyme_mean, tonality_repeat_rhyme_stdev, tfidf_show, tfidf_yea, tfidf_money, tfidf_move, tfidf_go, tfidf_still, tfidf_aint, tfidf_death, tfidf_young, tfidf_littl, tfidf_better, tfidf_black, tfidf_whole, tfidf_rich, tfidf_bout, tfidf_ta, tfidf_real, tfidf_good, tfidf_hit, tfidf_around, tfidf_yo, tfidf_get, tfidf_ya, tfidf_big, tfidf_rock, tfidf_watch, tfidf_game, tfidf_know, tfidf_new, tfidf_world, tfidf_day, tfidf_name, tfidf_tri, tfidf_like, tfidf_die, tfidf_gettin, tfidf_gun, tfidf_wit, tfidf_night, tfidf_yall, tfidf_mean, tfidf_em, tfidf_nigga, tfidf_hard, tfidf_back, tfidf_realli, tfidf_see, tfidf_street, tfidf_homi, tfidf_girl, tfidf_even, tfidf_gon, tfidf_god, tfidf_leav, tfidf_got, tfidf_ever, tfidf_told, tfidf_ass, tfidf_run, tfidf_never, tfidf_let, tfidf_put, tfidf_hand, tfidf_come, tfidf_boy, tfidf_snoop, tfidf_g, tfidf_oh, tfidf_could, tfidf_keep, tfidf_thing, tfidf_smoke, tfidf_head, tfidf_think, tfidf_fuckin, tfidf_pleas, tfidf_love, tfidf_dont, tfidf_feel, tfidf_one, tfidf_ask, tfidf_right, tfidf_done, tfidf_bitch, tfidf_pussi, tfidf_boat, tfidf_wan, tfidf_eye, tfidf_would, tfidf_dogg, tfidf_two, tfidf_start, tfidf_live, tfidf_call, tfidf_way, tfidf_mama, tfidf_damn, tfidf_tell, tfidf_tryna, tfidf_life, tfidf_diamond, tfidf_motherfuck, tfidf_babi, tfidf_peopl, tfidf_yeah, tfidf_beat, tfidf_hold, tfidf_gangsta, tfidf_made, tfidf_look, tfidf_niggaz, tfidf_ride, tfidf_say, tfidf_us, tfidf_uh, tfidf_ill, tfidf_rap, tfidf_give, tfidf_mind, tfidf_fuck, tfidf_high, tfidf_thug, tfidf_cant, tfidf_im, tfidf_want, tfidf_need, tfidf_everi, tfidf_shit, tfidf_hoe, tfidf_turn, tfidf_lil, tfidf_na, tfidf_make, tfidf_song, tfidf_alway, tfidf_take, tfidf_play, tfidf_hey, tfidf_stop, tfidf_stay, tfidf_said, tfidf_man, tfidf_light, tfidf_well, tfidf_drip, tfidf_face, tfidf_caus, tfidf_time, tfidf_everyth, tfidf_dream, tfidf_talk
NE, 41, 7.85365853659, 3.37510338577, 3.35721703011, 4.15217391304, 0.562198323562, 0.384120132558, 0.085901328767, 0.0673117131306, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 6, 1, 0, 0, 0, 0, 1, 0, 0, 15, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 3, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
NE, 68, 7.48529411765, 3.25729342145, 3.18610013175, 3.88801571709, 0.342538767844, 0.365036036693, 0.123225485766, 0.0934998635064, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 1, 0, 1, 0, 1, 1, 0, 3, 0, 0, 9, 3, 0, 0, 1, 0, 0, 0, 2, 10, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 4, 4, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 4, 0, 2, 0, 1, 1, 1, 2, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
NE, 57, 7.47368421053, 3.02782640524, 2.99567610063, 3.80516431925, 0.56337862092, 0.445511819797, 0.138560332464, 0.133327114083, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 11, 0, 0, 0, 4, 0, 0, 1, 0, 22, 0, 5, 0, 1, 1, 0, 0, 1, 4, 2, 0, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 14, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 6, 0, 1, 0, 2, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0
NE, 79, 8.35443037975, 3.39209142358, 3.30757575758, 3.9803030303, 0.460809034859, 0.404254100875, 0.124103821428, 0.0658210964162, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 15, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 1, 5, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 10, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 1, 0, 3, 1, 0, 0, 8, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 10, 2, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0
NE, 40, 9.4, 3.3576594586, 3.30407801418, 4.08244680851, 0.281831472621, 0.365298064067, 0.121943204957, 0.0572347710993, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2, 0, 0, 3, 0, 0, 1, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
NE, 35, 9.02857142857, 3.12831212438, 3.12673056443, 3.83860759494, 0.572001001753, 0.430123786477, 0.0952092118497, 0.0545172767309, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 10, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 5, 1, 0, 1, 0, 3, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1
NE, 54, 8.61111111111, 3.12700763742, 3.10809833695, 3.81935483871, 0.52319615208, 0.428897079565, 0.111091176842, 0.0716315240172, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 11, 1, 0, 1, 1, 0, 0, 4, 0, 1, 1, 0, 6, 1, 0, 5, 0, 1, 0, 2, 0, 0, 3, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 4, 0, 0, 1, 0, 0, 0, 2, 2, 3, 0, 3, 6, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 2, 0, 0, 0
NE, 74, 9.25675675676, 3.47416631167, 3.31922141119, 4.06423357664, 0.593687868585, 0.405771720782, 0.128968499818, 0.0546683755946, 0, 0, 0, 0, 1, 0, 3, 1, 0, 0, 2, 1, 1, 0, 0, 1, 0, 1, 0, 0, 2, 5, 3, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 10, 1, 0, 0, 0, 0, 1, 3, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 4, 0, 0, 3, 0, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 4, 0, 7, 1, 0, 7, 0, 0, 1, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 4, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 2, 0, 0, 1, 12, 1, 1, 0, 2, 0, 0, 0, 2, 5, 0, 1, 2, 2, 0, 0, 0, 1, 6, 0, 0, 0, 0, 3, 1, 1, 0, 2
NE, 33, 9.75757575758, 3.15669192908, 3.196875, 3.82608695652, 0.391012210077, 0.312774077033, 0.112868678585, 0.0727677970814, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 1, 0, 1, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
NE, 45, 8.55555555556, 3.16960504516, 3.08354978355, 3.85454545455, 0.422317786747, 0.367747990417, 0.13106955092, 0.0721281891819, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 1, 0, 4, 0, 2, 0, 3, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 2, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 2, 7, 1, 0, 1, 1, 3, 0, 0, 0
NE, 23, 9.30434782609, 3.42127250769, 3.41823899371, 4.04672897196, 0.489516043552, 0.419450012568, 0.138748075193, 0.0459921485903, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 1, 0, 2, 0
NE, 83, 6.46987951807, 3.39936437391, 3.28801986344, 4.00558659218, 0.524177159927, 0.392744826256, 0.180153524422, 0.0917506027492, 1, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 0, 0, 6, 1, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0, 0, 2, 4, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 5, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 5, 6, 0, 0, 0, 0, 5, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 3, 0, 0, 1, 1, 0, 3, 0, 0, 1, 2, 0, 0, 1, 6, 0, 3, 0, 4, 1, 0, 0, 3, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0
NE, 43, 6.16279069767, 3.25916389812, 3.26172370089, 4.10943396226, 0.406701437882, 0.369891507142, 0.100844595239, 0.0756247394553, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 11, 0, 2, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 6, 0, 0, 1, 5, 0, 0, 0, 1, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
NE, 80, 9.2, 3.30314067315, 3.26347031963, 3.95244565217, 0.504703104471, 0.405535812926, 0.11320683209, 0.0744645337993, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 1, 0, 0, 1, 1, 1, 8, 0, 0, 2, 0, 1, 1, 1, 0, 1, 0, 5, 0, 0, 6, 0, 0, 6, 5, 3, 0, 0, 0, 2, 0, 1, 45, 0, 9, 2, 0, 1, 0, 0, 6, 5, 0, 0, 6, 1, 0, 3, 0, 2, 1, 0, 0, 1, 1, 0, 1, 0, 0, 9, 0, 0, 0, 1, 1, 0, 0, 4, 2, 2, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 14, 0, 0, 0, 11, 0, 0, 1, 6, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 7, 0, 0, 0, 1, 0, 1, 0, 0, 1
NE, 43, 6.20930232558, 3.44498724789, 3.25280898876, 4.03370786517, 0.606754910524, 0.407854232179, 0.14584245135, 0.101512595751, 0, 0, 0, 0, 0, 1, 2, 0, 4, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 13, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 1
WC, 39, 8.53846153846, 4.26475810514, 4.02402402402, 4.73273273273, 0.531042923088, 0.332395354345, 0.165248776377, 0.059795197859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 2, 0, 0, 1, 0, 0, 0, 1
WC, 67, 6.19402985075, 4.14868972238, 4.05555555556, 4.79277108434, 0.323076040121, 0.350092846454, 0.138483583907, 0.0888278881799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
WC, 92, 7.69565217391, 4.26764758742, 4.21598399247, 5.02683615819, 0.283156152433, 0.317649178329, 0.146030121147, 0.0683799480196, 0, 0, 0, 0, 0, 1, 0, 1, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 5, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0
WC, 74, 12.027027027, 3.67814043568, 3.58155230596, 4.27415730337, 0.273088644016, 0.305812164964, 0.12139698883, 0.0513487834401, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 3, 0, 2, 0, 0, 3, 1, 1, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 1, 0, 1, 6, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 1, 2, 0
WC, 3, 177.333333333, 3.82588157323, 3.8475877193, 4.58458646617, 0.206611570248, 0.0, 0.135338345865, 0.0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 0, 0
WC, 90, 9.87777777778, 3.82182471849, 3.74266365688, 4.4386951631, 0.477755728775, 0.3857821405, 0.135431800618, 0.0594332858675, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 0, 0, 1, 0, 4, 2, 4, 0, 0, 0, 0, 2, 9, 0, 2, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 2, 7, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 1, 0, 4, 0
WC, 71, 9.47887323944, 3.55865185667, 3.54556711243, 4.2912332838, 0.374926849523, 0.35861497104, 0.101102645187, 0.0598062147277, 0, 0, 0, 0, 0, 3, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 5, 0, 1, 1, 5, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 12, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 7, 0, 2, 0
WC, 58, 12.9137931034, 3.82108588416, 3.67469879518, 4.38184245661, 0.459719393611, 0.427871601024, 0.122935285234, 0.0552252101615, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 13, 0, 0, 9, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 2, 1, 0, 0, 0
WC, 83, 9.93975903614, 3.68549691364, 3.58323232323, 4.2896969697, 0.296088733576, 0.362106541631, 0.120926230156, 0.0540159449838, 1, 0, 0, 0, 2, 0, 2, 0, 0, 5, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 9, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 1, 4, 2, 0, 4, 2, 0, 0, 0, 4, 1, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 2, 4, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 0, 2, 0, 0, 0, 3, 2, 1, 0, 0, 5, 0, 2, 0
